"Caller_ID","Test_Group","Outcome","State_Available","Email_Available"
"20829931NHNZHPTR",0,0,1,0
"08494109PPRLYKMT",0,0,0,0
"45013279MYPJMEBJ",1,0,0,0
"25532471SKHYXQDR",1,0,0,0
"80654490KWJMEZTX",1,1,1,0
"46529545PGSPEJJS",0,0,0,0
"62462117MBVXVNNH",1,0,0,0
"94602871LSVMBFPV",1,0,0,0
"29620472LMZCPVBC",0,0,1,1
"79712716FXOSXQXV",1,0,0,0
"14448460OEXWKTAZ",0,0,1,0
"35820467KPIBUDVW",1,0,0,0
"12262605TZVSJHRW",0,0,0,0
"25505759ZJGPMNHG",0,0,0,0
"28988570RXMZXXMU",0,0,0,0
"25002093AYLWWITB",0,0,0,0
"97769667JOPIJAUV",1,0,0,0
"45910210XABWKJWU",1,0,0,0
"90198198ZAVNCBOS",0,0,1,0
"43524576PYJRKEMT",0,0,0,1
"31178525QMZNCMNN",0,0,1,0
"06011230NPSVSCTM",1,1,0,0
"47525114ORXOZKML",0,0,1,0
"33225005YSGCHCDU",1,0,1,0
"57898196SELUDVNX",0,0,1,0
"81293151TDEOBXTU",1,0,0,0
"65253731ZEGWTDIX",1,0,1,0
"42614374LLGUFMDU",0,0,1,0
"59564264LQBFLWCS",1,0,0,0
"62888385QMTEMZLJ",0,0,0,0
"40441211FAEEBYKH",0,0,0,0
"53437991NCHXKDXC",1,0,1,0
"31653364EVVIUAXC",0,0,1,0
"93789311XMELMIUB",1,0,0,0
"77309033LRUWLJJD",0,0,1,1
"92940151IMPVLHDE",0,0,0,0
"34528298UQRWKXIW",1,0,1,0
"82857874HRWRNUTD",1,0,0,0
"54340880LOWNJUMR",1,0,1,1
"57587201HWIKUFBW",0,0,1,0
"82719181PKKOQSTD",0,0,0,0
"74504753ABCOVUZE",0,0,1,0
"33282910EUQFDYEI",0,0,1,0
"95650959DSQAANVI",0,1,1,0
"91330266VAKQSEDJ",1,0,0,1
"91536258XPJLZHEF",1,0,0,0
"65633775JWZXCOVH",0,0,1,0
"14212190FCSWGBII",0,0,0,0
"83059132USCLNBQF",1,0,1,0
"95651865DLKKGLHO",0,0,0,0
"17336944YXMHAFPJ",1,0,1,0
"87033002LWTWCMKN",0,1,0,0
"16805086CVVDEGPZ",1,0,1,0
"57713403SIXZKLSJ",1,0,0,0
"05835378TLUOQMPF",0,0,0,0
"58951377SHNJJRYB",0,0,0,0
"27219639UZGKAYZQ",0,0,0,0
"46011278AGQOUCVS",1,0,1,0
"08493373WIUMKJPE",0,0,0,1
"23375969GHBKWDEP",1,0,0,0
"91266903LQFEEDRX",1,0,1,1
"29857769ZTKNJOIG",0,0,0,0
"85886870PXOMSQVK",1,0,1,0
"71994270IOQICVGM",1,0,0,0
"07467534AIMYPOUR",1,0,1,0
"13492045QHMJPCIK",0,0,0,0
"77636357KAFOLNOI",1,0,0,0
"87180139YNZVLYBC",1,0,1,0
"19855590CUVGVUNX",0,0,1,0
"60974998CWRNCSHR",1,0,0,0
"57240970ICIXLSMJ",0,0,0,1
"66448773SLDGONMS",1,0,1,0
"25557621GIYZBZRR",0,0,1,0
"76080633PZTNXOAG",1,0,1,0
"83883588CFBFHUNN",1,0,0,0
"83734858FNRZUFHB",1,0,0,0
"50798201SGDUCVSA",1,0,1,0
"47478985RIRISPMM",0,0,0,0
"21822796MGLBYGZE",1,0,1,0
"65240333QTEGDNWM",0,0,0,0
"17567144ASYMLPMH",0,0,0,0
"23961776CNMQATAY",1,0,0,0
"52043380IIQCDFQP",1,0,0,0
"48845268EDRPWYNO",1,0,0,0
"62107391SCGBVXKY",0,0,1,0
"58599690IGYLXXHK",1,0,1,0
"03173166JPCMWYDY",0,0,1,0
"73821306SGDYFPWM",1,0,0,0
"80919674DDKTFRQY",0,0,1,1
"45880229YIUBMOYT",0,0,1,0
"51222228LGUNWJPG",1,0,0,0
"96024456IDXIVZDZ",0,0,1,0
"61129115FKAAVKNL",0,0,1,0
"78587579OYVKEBOT",1,0,1,1
"72301000AFFWFRMZ",1,0,1,0
"76031164LWXWEJQE",1,0,0,0
"44305005YZJCUAJW",0,0,1,0
"03198716IVQMSYFI",0,0,0,0
"22737210BOKGKVBC",0,0,0,0
"71512307HTCSBTYB",1,0,1,0
"37132444QHYRHMXO",0,0,1,0
"81662040HLMBFYYI",1,0,1,0
"18836302RVCWQWHX",0,0,0,0
"80120627XZKWMIJB",0,0,0,1
"05388737YHWDDIFQ",1,0,1,0
"45421162OKNBMEKV",1,0,0,0
"60692820CIKZPKRK",0,0,0,0
"20581950FTIYJOEM",1,0,1,0
"40367941XGWAFKNV",0,0,0,0
"47820409OBXHKIDA",1,0,1,0
"51356497UZAJJZEO",0,0,0,0
"44209379CGCVAKZM",1,0,0,0
"24758939VWAWMWCM",1,0,1,0
"73004382BGYNEUBR",1,0,0,0
"96319234LBHALKII",1,0,1,0
"28318863IUFLWSHP",1,0,0,0
"68353400MMLZJSAV",1,0,0,0
"60770426STQWUDOB",0,0,0,0
"68470970ETJRSJWX",1,1,0,0
"68022175LFMKYLRT",0,0,1,1
"94351888EYOPLOYF",0,0,0,0
"28290924ENTDZGBF",1,1,0,0
"73672112VSJRVZVA",1,1,1,1
"43241567LOTPAMWG",0,0,1,0
"72729135AEFKOUDJ",1,0,1,0
"52188443LZXFWNME",0,0,0,0
"04860678GGTOEELQ",0,0,1,0
"38670900QKTQZGXJ",1,0,0,0
"20916672UKSRKPTZ",0,0,1,0
"04365419TBEGQWTV",0,0,0,0
"60237179MFMGRRGG",1,0,1,0
"75722989QTVNWVIJ",0,0,0,0
"25778733LSFAOJAF",1,0,1,0
"81480327PFCPVVKM",1,0,1,1
"06511300CQWUHMXH",0,0,0,0
"32794438PBFPLBDR",0,0,0,0
"54117613XTCPTDCU",1,0,0,0
"29457530NWBQOFWB",1,0,1,0
"70221826IDXMKNZR",0,0,0,0
"39773519JBRKWSTP",0,0,0,0
"28220875BMLLPMUC",1,0,0,0
"91965608YURFAMMD",1,0,0,0
"97488363XGKUCCFV",1,0,0,0
"79205955HPCWTRAY",1,0,0,0
"69222855BDOPQQHJ",0,0,1,0
"22596156RTFMNOSE",0,0,0,0
"28524488KVZQAHWB",1,0,1,0
"67062822ULVENRXD",0,0,0,0
"69214489RKCRSHCW",1,0,0,0
"43287887GFKRIESJ",1,0,0,0
"77283224ZXAMSNEA",0,0,0,0
"17412817SZJHBLFV",0,0,1,0
"67115178QRKOXCRD",0,0,0,0
"28960758CHOBCGLK",1,1,1,0
"75371651MGQISJTZ",0,0,0,0
"33622138QJGUBOAN",1,0,1,0
"51248815XBDBTNOH",1,0,1,0
"16792607SFNKOCOU",1,0,0,0
"22977273KWEFSMZJ",0,0,0,0
"91036772DRJUPQBM",0,0,0,0
"65791919DHKYWSAH",1,0,1,1
"45476434NJYZFRZI",1,1,1,0
"45598358CLNLBPRK",0,0,0,0
"02999751RYKHSGKK",0,1,1,0
"26631433KVHNYQZQ",1,0,0,0
"65635078KSCKQNBP",0,0,0,0
"03652461ZZROZBNJ",0,0,1,0
"66084481QBLERVEI",1,0,1,1
"74475979HJLOUBNT",0,0,1,0
"51068390UYRPHUNQ",1,0,0,0
"19458539LUEOHLJC",0,0,1,0
"92053933VKWPSXYM",1,0,1,1
"12231171KGHEJWAX",1,0,1,0
"77787689XDYJZXCY",1,0,1,0
"43513929NVUQESXH",1,0,0,0
"64432393FIUVTQYN",1,0,0,1
"19639160ANOBKPFJ",0,0,0,0
"81309305OPZXKRYR",1,0,0,0
"19979871HTXHSKTH",0,0,1,0
"10628437ESJBLFCG",0,0,1,0
"66593187QKVRDBOO",0,0,0,0
"55822206SOXLNQVC",0,0,0,0
"67420080YHHCRJFE",0,0,1,0
"62679831MGFARKVT",1,0,0,0
"31168305VGVBDIDG",1,0,0,0
"64199990OLMGQUVK",0,0,0,1
"17894582SVOHLKGC",1,1,1,0
"32097111JRWCCPJO",0,0,0,0
"68328981UPGHFQNA",1,0,1,0
"96725448GKJJGMCM",0,0,0,0
"31905758HIECVISX",0,0,1,1
"97327992UZOLXKVZ",1,0,1,0
"16594547HWLTAPOJ",1,0,0,0
"80694858UXXNDLCR",0,0,0,0
"54420882ZKQBBVLM",1,0,0,0
"84401715TLYJHVFL",0,0,0,0
"31889239IAMPWFOV",0,0,0,1
"29256517IFVVMSJD",1,0,0,0
"36037423JXSNCEKU",1,0,0,0
"95951865SNXRBSBU",1,0,0,0
"06113017WVESITWA",1,0,0,0
"42489084DYHKVDLV",0,0,0,0
"56979791OIZWPBNC",0,0,0,0
"96363684EXLAXIVV",0,0,0,0
"70317599YFKTPADL",0,0,0,0
"94121102YZLGHKEE",1,0,1,0
"90080113AMTMNIHF",1,0,0,0
"28347650HAPGPBCC",0,0,1,1
"05321378NRBNVIJH",0,0,1,0
"06293825NVZIJTTF",0,0,0,0
"01404888GHNJDTHV",0,0,1,0
"12394959GBDJSZVJ",1,0,0,0
"86015059QADSUIEA",1,0,1,0
"24780141SQEIIYCC",0,0,1,0
"19833742SXKHZTPS",0,0,0,0
"83936328RUOBEQET",1,0,1,0
"01562656PLLYDCFC",0,0,1,0
"96937026IIHOJQSH",1,0,0,0
"83900088ELBEZEPI",0,0,1,0
"10726439BKEGCOZV",1,0,0,0
"16603634TKEJOLEQ",1,0,0,1
"56892546HONKDUIH",0,0,0,0
"28410580KZHHKLHD",1,0,1,0
"02071044IYQZQYDL",0,0,0,0
"64982110GGHPJGIT",1,0,0,1
"37136996DIJHLFND",0,0,1,1
"17337263KDVAIDMY",0,0,0,0
"02318099ZHBZABBO",0,0,0,0
"08058740ZZCSOWOA",0,0,0,0
"56487321AZJZGTEX",0,0,0,0
"67470768BZPRERKI",0,0,0,0
"43441882PCLHTZXM",0,0,1,0
"69427086JIDGACBV",0,0,0,0
"72875413SGHFNDBT",0,0,1,0
"00021560WGSQNOQZ",1,0,1,1
"41656155UYCHNXKP",0,0,0,0
"06824450ZDABRDBZ",0,0,0,0
"50787796EMDVRLGM",0,0,1,1
"27911208YNSDDQED",1,0,0,0
"64182585REOFOLPG",0,0,1,0
"72418264OYTGMIIJ",0,0,1,0
"33298211SSMOMCEZ",1,0,1,0
"74671937DUWPPRTF",1,0,1,0
"16096135VHPTMAAZ",1,0,1,0
"56342610OSCJEAAW",1,0,1,0
"56031341MJZZKUJP",1,1,0,0
"79252632WXCPCGDN",0,0,0,0
"06750455YHFLKLQA",0,0,0,0
"12200855NIGXEGAZ",0,0,1,0
"27240581KJHNTEQO",0,0,0,0
"99894083HUJMGZHP",0,0,0,0
"40580821HGDJMUFR",0,0,1,0
"10289087YSFMVOXD",0,0,1,0
"14685379AHPQKPFP",0,0,1,0
"60818144IHGLPSEE",0,0,0,0
"43511476IMALGWXT",0,0,0,0
"81738397DFECTDSD",0,0,1,0
"26650306AMZPXCEI",1,0,0,0
"49372368BQWPRISI",1,0,0,0
"69210836GSVKMXXF",1,0,1,0
"63529569MALOYQYJ",0,0,1,0
"03251667WXCSAEVD",0,0,0,0
"93201073HIQHWQAH",0,0,0,0
"28846863TOFXLXXN",0,0,1,0
"81308712UEESHAEG",1,0,0,0
"32010784UFUVBMJC",0,0,0,0
"15828745NGCKIJDV",1,0,0,0
"14673825LEZBSIMB",1,0,0,0
"71446057XBWQOEXX",1,0,1,1
"86862365LRMOANTV",1,0,1,0
"27903512MKCZUKQH",1,0,0,0
"88415014CQVHIZHD",1,0,1,0
"15094279FHZZYCUN",0,0,0,0
"59758639YRLBVCCK",1,0,0,0
"39165943USDKPTYL",1,0,0,0
"74324153ATSNOYRM",1,0,0,0
"15325007FUIQJHTV",0,0,1,1
"24114807XTOQKLFO",1,0,0,0
"27775761PAKXOVXU",0,0,0,0
"19664755BRCGYLVL",0,0,0,0
"86082823QQTQJZKF",1,0,0,0
"48720905JZHECJSA",1,0,0,0
"81990683JZIPHKAJ",0,0,0,0
"46019351AJIPZHWD",1,0,1,0
"62764623DGRDLQBF",0,0,1,0
"56111364EDIIRFTP",0,0,0,0
"23769575PFAEVSDJ",1,0,0,0
"65146730HFREGDUY",1,0,0,0
"48255414EWBNYXKZ",1,0,1,0
"07202664QYAFWJSM",1,1,0,0
"50635928VHIUNJAG",0,0,0,0
"81002997VCWREKOF",1,0,0,0
"46131218JYWCZBUK",0,0,0,0
"46005925MGFSNMAM",1,0,0,0
"67691116UVLXSKVV",1,0,0,0
"52061486PBVYHOVC",1,0,0,0
"55308588ECSLXYMZ",0,0,1,1
"25733508VSZUAOIL",1,0,0,0
"65522851FYLYPDSK",0,0,1,0
"83922969YRVFEYVF",0,0,0,0
"43828350UUBJBVVR",0,0,0,0
"02467417CRVHNKMD",0,0,0,0
"37571160PJGCPTFK",0,0,0,0
"77914293QCIIIRUM",1,0,0,0
"96493702XLMQPCQN",0,0,1,0
"21590318EFBDJTAC",1,0,1,1
"80693884DTAFOCNR",1,0,0,0
"38911615WAXLLASL",1,0,0,0
"15798369KEXVPRMK",1,1,0,0
"60006778ALCRWWSW",1,0,1,0
"39171214BXILTBRA",1,0,0,0
"49205001XFSFOWFN",1,0,1,1
"11373667LIEKIYYT",1,0,0,0
"38651482AYALCVBR",1,0,1,0
"62556741AEXOVPFB",1,0,1,1
"89410944DCOHSEMU",0,0,1,0
"51257815VWVNMBWA",1,0,1,1
"71394314JVBIWWFC",0,0,0,0
"04734342RCVTPKER",0,0,0,0
"63859593YJRCPQGU",1,0,1,0
"01119751YDPZBLDO",0,0,1,0
"40488660CBEBHBMC",0,0,0,0
"18282415QPFKTCXB",0,0,1,0
"87580474DIEMFEAQ",1,0,1,0
"85534529SZOWNJUD",0,0,0,0
"75589276PDKZKQNA",0,0,0,0
"25298697ERDMSDJJ",1,0,1,0
"88390740EUHMOUSB",1,0,1,0
"51568129DYLQPODV",0,0,1,0
"42545792YFJYPHRN",0,0,0,0
"12286748KORAEFYY",1,0,0,1
"69472333WCVAABGC",1,0,1,0
"98842078ZVFXGXUJ",0,0,1,0
"73794520MCVBBSEG",0,0,0,0
"92790933RAXPUSUB",1,0,0,0
"66685500FHWDTOSF",1,0,1,1
"49535114KBAYFPNI",1,0,0,0
"54643680AHRLJZHA",1,0,0,0
"04048498EZEAGQMI",0,0,1,0
"31052443YFORLGYN",0,0,1,0
"35410706MFJNMGZT",0,0,0,0
"91633612KNZQYSAK",1,0,1,0
"15798518DWFWDSBL",1,0,1,0
"22769646SYFOIQDX",1,0,1,0
"40799537NRRSPUYS",1,0,0,0
"66376574JBTXSGEK",1,0,1,1
"29220632DVIPFWAP",0,0,1,0
"78021968ZKLKCAMQ",1,0,1,0
"69866409BNZNYROB",0,0,1,0
"26450062SLXUMGHX",1,0,0,0
"57794242WNMEHRKU",1,0,1,0
"96794254ESEBCDPH",1,1,0,0
"63037669OXHIYXVA",1,0,0,0
"94357785ODPRIAAX",0,0,0,0
"24894739BOVZPLRP",0,0,0,0
"83036244STNJBAEP",0,0,0,0
"48064292TSEGLXFF",1,0,0,0
"84482173AWHBTIJK",0,0,0,0
"85523515UWGYSIRP",0,0,0,0
"14976224NPUZZPYW",0,0,1,0
"79785642RZPPTFHG",0,0,0,0
"17044900AKFUCQBA",1,1,0,0
"83493751GOTUZPHF",1,0,0,0
"49227499RQYMGDQD",1,0,1,1
"23017187YZRWBONP",0,0,0,0
"78738614BVOJDMNB",0,0,1,0
"29737886IIGQVNAH",1,0,1,0
"74799322ZTEOAIPN",1,0,1,0
"80021151IMRTFYOW",1,0,0,0
"07286480ARKTHIZV",1,0,0,0
"30322595BEPSDLFH",1,0,1,0
"83369628FPGIPGZA",1,0,0,0
"41591496JOQPGBDQ",0,0,0,0
"96062373DXBODVJI",1,0,1,1
"50650452HFSEEUFJ",1,0,0,0
"02270540EPSLIRSD",0,0,1,0
"79195666BSHQZRNO",1,0,1,0
"89682506IYAMNHNC",1,0,0,0
"37816558FNKFHRGI",0,0,0,0
"44436817ALJTEKAX",1,0,0,0
"07412895WWJUYHSP",1,0,0,1
"57971809WGCHFHUJ",0,0,1,0
"90426643XQWTJRSB",1,0,1,1
"26094534AUWVADHQ",1,1,1,1
"52950182CRDKTNKA",0,0,1,0
"44062209VPQNBWNH",1,0,0,0
"92123642EDQDYEEW",0,0,0,0
"02412788KJTJRNMK",0,1,1,0
"15743137SQUZTJIR",0,0,1,0
"48642756WLFHHQIM",1,0,1,0
"42468883SLFPWOUA",1,0,0,0
"40640341ZLZJETWI",1,0,1,0
"05145861SLINLWDZ",0,0,1,1
"46156011SGKLGPBP",1,1,1,0
"31717261BJPRRMME",1,0,1,0
"46514423HMXBJEWV",1,0,1,0
"51304800PHGHFNPU",0,0,0,0
"47849465CUZDLYSN",0,0,0,0
"34914668IUJSFBZW",0,0,0,0
"93304535VMXNKUMC",1,0,0,0
"09539379PUHJTLQY",0,0,0,0
"28371184JHNQTSRX",1,0,0,0
"52477692RARJREFI",1,0,0,0
"60473232CVILTSDY",0,0,0,0
"00243747ZHEKWHOA",1,1,1,1
"70295092JASVPFPE",1,0,1,0
"20213646UUNGJJWO",0,0,1,0
"63153087YLNCGABN",0,0,0,0
"75580208BFATOYUC",0,0,0,0
"36857089LJUWXXKT",0,0,1,0
"22352354OGICZTYN",1,0,0,0
"63379532SQILEIPI",1,0,1,0
"15097966RCVVPMJL",1,0,0,0
"65990927LWRMAPFV",1,0,0,0
"09784168YLMZMWDZ",0,0,1,0
"53818624DHSEYFDD",1,0,0,1
"94075589EAYBXEQG",0,0,0,0
"73310130HVDYMDXG",0,0,1,0
"41413234VLEJAREO",0,0,0,0
"56682453AZKSHAGQ",1,0,0,0
"14868190NTTMRLUH",1,0,0,0
"23085194NXCSFHJO",1,0,0,0
"06700934QCNGKQRC",0,0,0,0
"79663392KTUBOQRW",0,0,0,0
"03225853RNIFFFFY",1,0,1,0
"80328191VNWSYRWM",1,0,0,0
"89427829TDXKDXCZ",0,0,0,0
"18289388JKKRNYWR",1,0,1,0
"50570911JNVKKUTG",1,0,0,0
"21991799GTHXABUA",0,0,0,0
"12860870HFQRDAZN",0,0,0,0
"31409428FOWWFVLH",0,0,1,0
"58928160GYRXFEIO",0,0,1,0
"67452766UNBVBMBY",0,0,0,0
"51432866ZQSGILKF",0,0,0,0
"08355662YRAKWMZD",0,0,1,0
"61302319SCDBPWOB",1,0,0,1
"80324605VCRTSTZF",0,0,1,1
"05158509RDRWDBHM",0,0,0,0
"77843486WBCGVHVL",0,0,0,0
"60668888DVBCFWDW",1,0,1,0
"40752683EUJULSCY",1,0,0,0
"88656050NMLBSLMC",1,0,0,0
"32879856SEQNZTPC",0,0,0,0
"54278277ZIDAHHSR",0,0,1,0
"05328805JNRDEPES",1,0,0,1
"56698555JNQHNTYT",0,0,0,0
"95668532OPWWLNFT",0,0,0,0
"66374724KASMRRCF",1,0,0,0
"11154699NFGLYPAL",1,0,0,0
"04264725PWPUXBXV",0,0,0,0
"78136890MBLOOMLU",0,0,0,0
"66102642CJHPLQTW",0,1,1,0
"07268893QMLOFVWC",0,0,1,0
"19135381PVQXCSZC",1,0,1,0
"05204979INGAOEXV",0,0,0,0
"58893277XRIAFNXS",0,0,0,0
"49813827AMUKETMP",1,0,0,0
"01950634EGKYMSUK",0,0,1,0
"49072868UYYKOSOW",1,0,0,0
"54026868UFVFTBZU",0,0,1,0
"53753325JDVDWOEU",1,0,0,0
"91275501TZTOPTWZ",1,0,0,0
"23004897UGHWHWXB",0,0,1,0
"67044655TCNIGVCN",0,0,0,0
"72250438EJUFOSQO",1,0,1,0
"23962830NQLWJSFD",0,0,0,0
"85955544OCOHSBUQ",0,0,0,0
"28249717MNNFHLBQ",0,0,0,0
"81022525PCMJFMXU",1,0,0,0
"88724805RBPFJVQZ",1,0,0,0
"64340569CQGLYWUA",0,0,0,0
"19208090BXTESBWS",1,0,0,0
"98747888HJANLCKG",0,0,1,0
"90961902EFOCCOFQ",1,0,0,0
"94908538IKIOGSVR",0,0,0,0
"72701035AFBNYRYK",1,0,1,0
"41059801RSXTRNKP",1,0,0,0
"79227747MYNNLZKL",1,0,0,0
"23771307AKUBQJLI",0,0,0,0
"11289775NLFDZXQL",0,0,0,0
"23595074QAZECJBD",0,0,1,1
"90356638DZFTHTGY",1,0,0,0
"55577460XMGAXDAN",1,0,1,0
"86505771GOPIZQXW",1,0,1,0
"96832225ZEVRBEJM",0,0,0,0
"76368531EXMBUGPB",0,0,0,0
"42851224COJGICGH",0,0,0,0
"84357512MUVXYDKM",0,0,1,0
"87021672HPXIVSPY",1,0,1,1
"60741858CQUIAGKE",0,0,0,0
"52687237BTRBSFXU",1,0,0,0
"98531980OXYIJYMU",1,0,0,0
"71991594ECYIAZAF",1,0,1,0
"90329104TAMVEVWL",0,0,0,0
"80955668DJSOCVJI",1,0,0,0
"22271696ZXEMWJTM",0,0,0,0
"18749803NSTYWKFP",1,0,0,0
"91016165ZFXFSSDW",1,0,1,0
"93220624MTCFEZNP",1,0,0,0
"30187387TJPSHQTS",0,0,0,0
"06360535EHXPUWNH",0,1,1,0
"21510754CHUXQWLP",0,0,0,0
"18919837RBBAZIKL",1,0,0,0
"68129947YCJZPQNE",0,0,0,0
"30631691RMUVVZMO",0,0,0,0
"33195390OEVGHVTE",0,0,1,0
"47551413ZZVKVVHF",0,0,0,0
"50234595MXPFXVDD",0,0,0,0
"81316981XXOOZLTJ",1,0,0,0
"53773186JXPGOPUE",1,0,1,0
"97886690ZNVRFUJJ",0,0,0,0
"43123803NYHEDXVM",1,0,0,0
"98178356TNBTVYVO",1,0,0,0
"11473949CNEZOZNA",0,0,1,0
"32347415AMBGNBSK",0,0,0,0
"55155687MIAUWCDP",1,0,1,1
"46687867KXOBWHLP",0,0,1,1
"14786108KFWSEKIE",0,0,0,0
"39952613NGXFDLNV",1,0,1,0
"58783894UKAJZTPH",1,0,1,1
"24361334VSXCYVGA",1,0,0,0
"63473086WFIMSIRV",1,0,1,0
"59031326SRJKJDEI",1,0,0,0
"64772704HHZIWGSY",1,0,1,0
"21316413LBMXEFZF",0,0,0,0
"12462891QPAUQJIY",1,0,0,0
"44340645ADNWMNTW",0,0,0,0
"34036940RPUVZFRE",0,0,1,1
"64490210WJJEASZG",0,0,1,0
"88093741YRDIERQP",0,0,1,0
"80270929MXYXYXWH",0,0,1,0
"73816531GDAVXSTH",0,0,1,1
"43598940UOFICLGL",1,0,0,0
"91970474DUURIDAF",1,0,0,1
"12158867JNQIRYRP",1,0,0,1
"34734886VDKTFQGQ",1,0,0,0
"99224696ZSLDWUUX",0,0,0,0
"76077586FWPNIXYX",0,0,0,0
"53656451GFAFQMMG",1,0,0,0
"28762421NAYUDTVY",1,1,1,1
"97463370YGHFVMWY",1,0,0,0
"36226250DJAOMLEC",0,1,0,0
"98760869DYBNJLTL",0,1,1,0
"70056799UWZFEHMI",0,0,0,0
"12081768APXLUHVL",1,0,0,0
"57776397NFDNOMPN",1,0,1,0
"27038850IHKWUPWT",1,0,1,0
"76721156OSWZYBNJ",0,0,0,0
"66653894TSIAPAQQ",0,0,1,0
"72205924FEEURXPM",1,0,1,1
"13508414WKJJUBSG",1,0,0,1
"66508924YFFXOBOR",1,0,1,0
"46551878TEBFKLAL",1,0,0,0
"58286213IOPLOLKN",1,0,0,0
"15955173YPAFXKXC",0,0,1,0
"69923950USPNMUWV",0,0,1,0
"44297762GXGOPLCN",0,0,1,0
"05672596IIHUONSQ",1,1,0,0
"92131331RKARXYOC",1,0,1,0
"87167253MLAHHJMW",0,0,1,0
"28153311JYJLZOVV",1,0,1,0
"07917643NORUADZJ",0,0,0,0
"43766205EPHMXXWF",1,0,0,0
"23338231NXUYBHQX",1,0,1,0
"61178340ENALJHVE",0,0,0,1
"54991008RZOMJUYV",0,0,1,0
"31937766YZYQYPMT",0,0,1,0
"41208619FYAPNYOH",0,0,1,1
"18262783XXIOEHNG",1,0,1,1
"24817040QVXDODKQ",1,0,1,0
"59050251PPYLPYVV",0,0,1,0
"83336697IGYUDMPQ",1,0,0,0
"07529359KGCFCHLW",1,0,0,0
"73126206IHJQQYMA",1,0,1,0
"26954629XQWOBURZ",0,0,0,0
"59941447CBEKRNCQ",0,0,1,0
"80778297YGYJXQMZ",1,0,1,0
"20789147FTXYGSOS",0,0,1,0
"92709328WDKCLIHI",1,0,0,0
"88900806RTBMJUZD",1,1,0,0
"04679429TKWCVQVV",0,0,1,0
"63200826NFBEYLZJ",0,0,1,1
"06866099DTMEXWZP",0,0,0,0
"32731991PILGFNEI",0,0,0,0
"90070637RLBMPKIK",1,0,0,0
"48699911VNHCIXTQ",1,0,0,0
"37869564ZDLSXRAM",0,0,0,0
"70884114FGEYCHMF",1,0,0,0
"55445659QWZPGZCH",0,0,1,0
"54043338TPOADMDJ",0,0,1,0
"80874456IZYJLJOI",1,0,0,0
"81279739OLPOSITN",0,0,1,0
"20275844LHKYCRDI",1,0,1,0
"05402981JJXFFUOA",1,0,0,0
"61580782BOCNHYEY",1,0,1,0
"20949136PODZFYYY",0,0,1,0
"34851084IIXGFZHO",1,0,1,0
"58638145ZCBFDFNS",0,0,0,0
"08557709RHMGVQTS",0,0,0,0
"78258335MIWAYAFO",1,0,0,0
"67331556FUJZVWVK",1,0,0,0
"67299543XMTWQJOY",0,0,1,0
"52417457VQAKASOE",1,0,1,0
"55535267SXLTOOEC",1,0,0,0
"48282651YCEDZUSZ",0,0,0,0
"94618389ROQNXWRN",0,0,0,0
"10304156NFGAZJPW",0,0,1,0
"99251003ZZQMVUMY",0,0,0,0
"35085052LGTPVAMQ",0,0,1,1
"77543905MSZTVNAF",1,0,0,0
"08850886ARBRYWQU",0,0,0,0
"56867175PBZQYNVL",1,0,1,0
"61638953NWHIYKYZ",1,0,1,0
"79080124IDJCEILE",0,1,1,1
"14223085BOTURPNE",0,0,0,0
"31271088XRXIFRAR",1,0,0,0
"61290085TVADNLUT",1,0,0,0
"15101542KXVUSPUL",0,0,0,0
"14868570HXVXQANU",1,0,0,0
"92646593IMHALHMV",0,0,0,0
"31256176JEZHJOEY",0,0,0,0
"35251841XXNAEBRY",1,0,0,0
"38675384SNASYNYW",0,0,1,0
"23646015HWLJHPHH",0,0,0,0
"78518992DIUYGZDX",0,0,0,0
"36415056JZTLJTSG",1,0,0,0
"68165238QBYPRTZF",0,0,0,0
"15983454MXZYLCFO",0,0,0,0
"39113068RPUBBUAX",0,0,0,0
"68611873QRGWUMFN",0,0,0,0
"77098163NYSQAESF",0,0,0,0
"46115904XATKOJHC",0,0,0,0
"19855427VRSBOWFM",1,0,1,0
"06693499YIDCYJIE",1,0,0,0
"30981040IHOQJCPH",1,0,0,0
"73961839PRCGBRLW",1,0,0,0
"88912418PHJBFWMC",1,1,1,1
"42936821LKUSLION",1,0,0,0
"09457426EKQFTEDT",0,0,1,1
"91251214INXHEUYA",1,0,1,1
"36898344YCCUCTOW",1,0,1,1
"96291223RGVYISKD",1,0,0,0
"98999816CLYQNRXW",0,0,1,0
"08726377AIBBGGYO",1,0,1,1
"75496815WFZWKDQV",0,0,0,0
"29322585ATOBHSFT",1,0,1,0
"94049596DFXEGDAO",0,0,1,0
"59840412SFNXIEOB",1,0,0,0
"73311337IYFOTUJD",1,0,1,0
"72819800FMNZUTVO",0,0,1,0
"77451513NFPMWFZQ",0,0,0,0
"98640150UHSZNJDI",1,0,0,0
"08217606KCDDEFFC",1,0,0,0
"45500278QZUEMRMM",1,0,1,0
"66562717ZZSLXESL",1,0,0,0
"81901078YYOIOXZW",0,0,1,0
"69321617QMOUBLWX",1,0,0,0
"63481836VOITJCQI",0,0,0,0
"94523405UEEULDBY",0,0,1,0
"94091024GTORXRGS",0,0,0,0
"44897011BEZNRHJK",0,0,0,0
"52213868JNMLGCJD",0,0,0,0
"24254072UCOFATYA",0,0,1,0
"72345733NGAHKVUB",0,0,0,0
"25303949KAZDEUHN",0,0,0,0
